"V1"
8.93295728502564
2.99386813344704
0.877775258451071
1.74906027832853
1.81656057202876
1.97406132105962
1.49675504424626
1.60180672289351
1.50302065635231
4.21544198825426
3.79765873107119
4.99918430138332
10.4445022709298
3.28077934820979
0.850522824903989
1.81639216813034
1.87028945612581
1.94243160293677
1.55514130616178
1.51103611479033
1.68160567816122
4.73973620558376
4.12633365796667
5.01491069997509
